puzzle,solution,clues,difficulty,level
..8...2..5............9...4.1..6....8.95..1..62.9...4...67...8.2....8.5....3.14..,178436295594287613362195874713864529849572136625913748456729381231648957987351462,24,2.3,Medium
..1.7.9.8..34.........16.4.4....91..3.9.21..7...8..........2...8..7...5.1......2.,641275938753498216928316745475639182389521467216847593534182679892764351167953824,24,2.8,Medium
.6..7.3.591.2.5.............4...1.....175...2....4.1.33.4.2..5......4..6.......89,468179325917235864532468917243691578891753642756842193384926751179584236625317489,25,2.4,Medium
......8....6..4.7...8.27..38.75.....4.2..8..13........2.4..1.8.............76.51.,729153846136894275548627193897516432462378951315249768254931687671485329983762514,24,3.9,Medium
971.825......9..8.....15.6...9......1.6.....372..3.1.......9..23...7....6....17..,971682534465793281283415967839126475156947823724538196547869312318274659692351748,26,2.9,Medium
38...7.565....42.8..9.....36.5..............2.9.6.34...........24.13......1.9.8..,384927156567314298129865743675241389413789562892653417958472631246138975731596824,25,2.5,Medium
..8.....7.......2..95.1.8..9....4..1.1.9.5..6..6.83....7.4....2..........51.2967.,168542937743698125295317864987264351314975286526183749879436512632751498451829673,26,2.7,Medium
..27.61.....1..6..4.......5..3.7..2..4.9...5......8...5...6..7...7....9.89......4,382756149975184632416293785163475928748912356259638417534869271627541893891327564,23,3.6,Medium
..3...7.6.....8.1.4.....5...4987.........3..2....64.5.87..3............1....126..,583941726927658314416327589249875163765193842138264957871436295652789431394512678,23,3.5,Medium
.8...2351.......7.63....4.81..........97.6...3...59.......7.8......935.2.62......,987462351241835679635917428154328967829746135376159284593274816718693542462581793,25,2.3,Medium
2......56.....1...7.5.26..8..4...3..13....6.....59......7.4...13.........48....9.,281937456463851972795426138574168329139274685826593714957342861312689547648715293,23,3.1,Medium
....2486....38.......5...7.5....748.......1..3..84......8....96..5..67..2......4.,159724863647389215823561974562137489784695132391842657418273596935416728276958341,24,3.1,Medium
...9......89.4...2...3..89......8.....32..1...5....74.3.8.7..2.57........1...5..3,637982451189547362425316897941768235763254189852139746398671524576423918214895673,24,2.6,Medium
.54..16..........198..3..7....7...1...5..3.......54..92.71..56..9......7.3.......,754291638623847951981536274469728315875913426312654789247189563598362147136475892,24,2.4,Medium
.....8.9.25.......3....9..1....3..8...56....9....4.57.7......2..1.8...3..24....5.,147368295259417863368259741691735482475682319832941576783596124516824937924173658,23,3.1,Medium
..6.....7..7.3...1.5.8.....91....7.32..5..9.....9..51...812...6.....4....71...4..,326451897847639251159872634915248763263517948784963512498125376632794185571386429,25,2.3,Medium
2.4...9..8....3...5..9..8......7..48..6...7.......4..6.3.....6..7..1......854...1,264851937897423615513967824352679148146285793789134256431798562675312489928546371,23,2.9,Medium
.3..5.9....2.1..4.4......57...5...6......27....76...98....9...13...68...8.4.....6,638754912752819643419236857983571264146982735527643198265397481371468529894125376,25,3.9,Medium
...5...177..........5...3...1...9.36.5..8...2..2..61....8.3.9......97.4...3..12..,239568417784312659165974328817429536456183792392756184648235971521697843973841265,25,2.7,Medium
......7.1..3.69....95.72...3.6.......52..7......62...4..4...27..3......67.....8..,628435791173869452495172368346581927852947613917623584584316279239758146761294835,24,2.9,Medium
4......51.3.......1...2.7.....6..27.6.9.......74.3..9...236..84....4.3..8..5.7...,426973851537186429198425736351694278689752143274831695712369584965248317843517962,26,2.9,Medium
......9...9.8.3...6.1.5..2..56.8....18..65..3..372......4..6..25......7.........1,875612934492873165631459827256384719187965243943721658714596382529138476368247591,25,2.5,Medium
3..6..95.........6..983.4..9.4.1....1.7...84....7.2.........2.9.....35...829...7.,371624958248159736659837412934518627127396845865742193713485269496273581582961374,26,2.8,Medium
2....5.....5.3...731...9.2..9.8...1...2..69.........4...6..75..........8.4.9.....,274685139965231487318479625493852716782146953651793842826317594139564278547928361,22,3.4,Medium
.41......7.5....1..3....6..8...2....4.9.....7.5.9...4........6....37..9..1..684.2,641792583795683214238145679873426951469851327152937846384219765526374198917568432,24,2.4,Medium
...6.9..49..1.3..54...2..9...8.......428...5.....5..1..5..31.7..7.4....6.......8.,385679124927143865461528793518396247642817359793254618856931472179482536234765981,25,3.2,Medium
...2..85...5.7....8.6..51..3.7...49...4.1.......3..6...2.1.9...4......6....5..9..,143296857295871346876435129317658492564912783982347615728169534459783261631524978,24,2.8,Medium
.....6......8..5.26..35..78.6..1..85.52...7.19.1...........28.....53......4.7..2.,785426193143897562629351478467213985852964731931785246396142857278539614514678329,26,3.6,Medium
........4....53.1...281.....4.9.2..5.3....7...78.6....1.....5.8.85....2......7...,913726854867453219452819637641972385539148762278365941196234578785691423324587196,23,3.5,Medium
...2...5.65.............8.1..9..8725...5...93.4.9....64.....31.9..4.....1.28...7.,893214657651387942724695831369148725218576493547923186486752319975431268132869574,26,2.6,Medium
1..4........5.2.........32....7.1..5.57.......4.....8.3.8.4......238.51...69.....,123478956964532871785619324839761245257894163641253789378145692492386517516927438,23,2.4,Medium
..4.3..........79.2.1..85..3.61..2.......218..........5.3.7.4..7..9..8...4.....5.,974531628835624791261798543386159274457362189129487365593876412712945836648213957,24,2.6,Medium
..1.4..5.....7.96...8..2..14........8..4.3....3....8.6..68.........59.3.2..7..1..,971346258325178964648592371419685723867423519532917846756831492184259637293764185,24,2.7,Medium
....691.....17...9......85.87.4.....1....3.........6..7..35.2..91........258.....,387569142542178369691234857876415923159623478234987615768351294913742586425896731,23,3.5,Medium
..9...1.46.....2.7.7..4..9...34....2.8.......5...71......6..73..6..15...8..2..6..,359728164641953287278146593713469852486532971592871346125684739967315428834297615,25,3.6,Medium
2..........56....4.7....8.....4.3..13..7...6.5.6.1....7......5..1..4..73....2.9..,268394715135678294479251836987463521321785469546912387794836152812549673653127948,23,3.1,Medium
.....92..6...........47..91..5...3.....16.8..28.7..1.57.4..8.3.....47....2..1....,541389276697521483832476591165892347473165829289734165714958632356247918928613754,25,3.8,Medium
...........6.3.1.8..8.54..7.1...3......47...97...8.3.63.1..7.9..5.......9..6.25..,173826954546739128298154637819263475635471289724985316361547892452398761987612543,26,2.6,Medium
.....8...2.3...4.6..54.37....4...6...9.8.....5..9.4..27..589..34..2...7..........,947658321283791456615423789824135697396872514571964832762589143438216975159347268,25,2.8,Medium
.3....9....497....2.....8..7..8..24..5...2..3.....4.6..6..25.....83....11......3.,531248976684971352279653814793816245456792183812534769367125498948367521125489637,24,2.7,Medium
.6.5....2..5..836.8....2....9....8.17..129......4...2.3..8...7..12..65...........,469513782125978364873642195294367851758129436631485927346851279912736548587294613,25,2.5,Medium
..6..41..9....8..7.......2.8..5..4..5...7.6..1......9.3....5.....9.1...5..2.....6,236794158945128367718356924823569471594271683167843592371685249689412735452937816,22,2.7,Medium
.....9.481.8.6.........4..786..25..95....6......9..3..2......1..1.4...53.5.....2.,735219648148763592692854137863125479579346281421978365284537916916482753357691824,25,2.5,Medium
...1..6......4..7.9.68..12.8...7.9....54...8........6.62.......3......92..8...54.,487132659512649378936857124843276915165493287279518463624985731351764892798321546,24,2.5,Medium
...4...38..62..45..4...3...5.....8.32...3......9....7.9....5..1.....658....1..6..,195467238376218459842953716514679823287531964639842175968725341421396587753184692,24,2.9,Medium
1.3....25.5......468.1......395.....5.....2.6....97......7.1.5.............2.9617,193476825752983164684125379439562781578314296261897543326741958917658432845239617,25,2.8,Medium
..9..2........3......1.5.2.278..9..3........8.43...6...37..15.9...5...1...27...6.,759862431421973856386145927278659143965314278143287695637421589894536712512798364,25,2.6,Medium
.7.8.3..6..5....8..4...61..9.....4.2..4.1.96.....7..1.8..2..7...6......1.....8.9.,179853246625741389348926175917685432584312967236479518891264753463597821752138694,25,2.5,Medium
......4.91...4.7....8..1..5.6...93...5.6...2.28..7....4..........51....3.....765.,576832419123945786948761235761259348354618927289473561437586192695124873812397654,24,2.5,Medium
25.........946.....8...5...3..2..69...7.....419.3....5.3...89474...3.8..........6,254873169719462583683195472345217698827956314196384725531628947462739851978541236,26,3.0,Medium
.62......1....7.8....8..1...19....3.2.....4.5........76.73.8..2.....48..38.65....,862431759145297386973865124719546238236789415458123697697318542521974863384652971,25,2.6,Medium
.5.1........5....1.3....7.48....59...1..8....9...6..3...58...2...9..4.....27..4.9,758146293294537861631298754846375912513982647927461538475819326389624175162753489,24,2.9,Medium
..19...8...5.......4..6..91.......695..8.....36......4.2...5...18..74..6.....3..7,631927485895431672247568391478312569519846723362759814724695138183274956956183247,24,2.4,Medium
....13.......6..2...69....8.4....7..39....8...5.....16..9.7.1...8.53...4..56.....,924813567873465921516927438641382795397156842258794316469278153182539674735641289,24,2.3,Medium
543...8......8..3....9.......7...6.99..6.74...1....5...5.1.83....87.....3.4....1.,543216897279485136861973254487351629935627481612849573756198342128734965394562718,25,2.4,Medium
...2.18..8..56.2........693..2.46.5.7..1...26......3...596.7...2.6...17..........,367291845894563217521478693932846751748135926615729384159687432286354179473912568,27,2.5,Medium
.....32..6..8..17...8.....3...7...1......13.9..924...........8123...8.4...51.7...,597413268643892175128675493852739614764581329319246857976324581231958746485167932,25,2.4,Medium
2.3....6.19.3....5...8....44.......7....531...5.27.....1.....7.5.....8.2..89.6...,283745961194362785675819324431698257827453196956271438312584679569137842748926513,25,3.2,Medium
........4...2..6...96..4..36...8.4...4.5...8.1.7...2......2...9..5.1.3...1.76..5.,831697524574231698296854713659182437342576981187943265768325149925418376413769852,25,2.7,Medium
9...1.8.25..6..9...27...4.......5..6.3........1..39.2..4..9..35..6..........2...9,964713852583642917127958463279185346438267591615439728742896135396571284851324679,24,3.9,Medium
.....6........95.3.2.7...91......6.7.9....4..37...5.2.18.2.....4.....9.....38....,953816742817429563624753891541932687296178435378645129185294376432567918769381254,23,2.3,Medium
..18..9.58....1.6...5.9.....7.63..1.5...7..92.........4.9.53.........58.....6....,741826935893541267265397841972635418538174692614982753489253176326719584157468329,24,3.5,Medium
....7.....4.5.......12.8.4.12..6....3......21.9..4.........9.8.9..6..4...3..8.5.7,859374162243516879761298345127863954384957621596142738415739286978625413632481597,24,3.2,Medium
4..........2.7.1...812..439...1..6.51.8.......6.3.....9..........56...42...92.7.3,459831276632479158781256439243187695198564327567392814926743581375618942814925763,26,3.5,Medium
..9....8...4..63.....83...77.16......6...923..2....5..1...7.....9..45.........7.4,239417685874596312516832497751623849468759231923184576145278963697345128382961754,24,2.6,Medium
...1...6.4.9...5..5614......48.....9......1.41..2.5.........9..3...76.1..2.....76,832159467479682531561437892248361759653798124197245683716523948384976215925814376,25,2.4,Medium
...5......56.....3..2..4...84...........9..7.2..7.8.6..8..1..5...3..2..4.....39..,938526741456179823172384596847265139365491278219738465684917352793852614521643987,22,2.3,Medium
..9....1.2...7..3.5..4.........9..73.38..2..19..1.....4..6.85..851.4.............,379256418284971635516483729165894273738562941942137856423618597851749362697325184,24,3.0,Medium
.48.....3.639..5..5...............827..4.13...1..5.......5...47...28.....5...6.2.,948165273263947518571832469435679182789421356612358794826513947197284635354796821,24,3.4,Medium
...9...64..5..7..968...5......7..31..6.........145.....4..1.92.5...7...8...6.....,173928564425167839689345271854796312267831495391452687748513926536279148912684753,24,3.7,Medium
....8.7.6..49...5...63....4.3..4.21..58.213.....56.....6.......183.....2....35...,395184726214976853876352194637849215458721369921563478562418937183697542749235681,27,2.4,Medium
.4.2.9...1...7..84.9.....6..5.....4......35.1..16....3..97....67......1...21.4.3.,346289175125376984897451362253917648674823591981645723419738256738562419562194837,26,2.4,Medium
........3...5...7.....938.19...7615.7......4..8..1.9....43..6..12.........5..1...,298147563613582479547693821932476158751938246486215937874359612129764385365821794,24,2.8,Medium
..6.......3.4.89..2.7..6.3...3.6.........58.39......2.....1....7..24...561......9,896371254135428976247956138573862491421795863968134527354619782789243615612587349,24,2.4,Medium
.....123.3....7.8............4.29....8....1..5.1.....49..4.3....72.5..6.6........,495681237316247589827395641764129358289534176531876924958463712172958463643712895,22,2.4,Medium
